ticket_id,name,T1,T3,T4,T5,T51,T52,T53,T6,T61,T62
140729081684021, ,99,11,21,0,0,0,0,30.5,10.5,20
140729081684321, ,10,11,22,4,2,1,1,198,99,99
140729081684621, ,99,11,21,0,0,0,0,198,99,99
140729081684921, ,10,11,11,0,0,0,0,30,10,20
140729081685221, ,99,99,99,0,0,0,0,30,10,20
140729081690221, ,99,99,31,297,99,99,99,198,99,99
140729081690521, ,99,10,10,0,0,0,0,30,10,20
140729081690821, ,99,10,10,297,99,99,99,198,99,99
140729081691121, ,10,10,11,297,99,99,99,30,10,20
140729081691421, ,10,10,10,0,0,0,0,30,10,20
140729081691721, ,10,10,21,0,0,0,0,31,10.5,20.5
140729081692021, ,99,99,99,297,99,99,99,198,99,99
140729081692621, ,21,10,11,0,0,0,0,31,10.5,20.5
140729081692921, ,10,11,21,0,0,0,0,31.5,11,20.5
140729081693221, ,10,10,21,0,0,0,0,30,10,20
140729081693521, ,99,99,99,0,0,0,0,30,10,20
140729081693821, ,10,10,10,.5,0,.5,0,30,10,20
140729081694121, ,11,11,21,0,0,0,0,30,10,20
140729081694421, ,99,10,10,0,0,0,0,30,10,20
140729081694721, ,11,11,11,0,0,0,0,30,10,20
140729081695021, ,11,10,99,297,99,99,99,198,99,99
140729081695321, ,99,10,99,0,0,0,0,30,10,20
140729081720321, ,11,11,21,2.5,1,.5,1,143,122,21
140729081720621, ,11,10,21,0,0,0,0,30,10,20
140729081720921, ,10,11,21,3.5,1.5,1,1,142.5,121.5,21
140729081721221, ,10,10,21,0,0,0,0,30,10,20
140729081721521, ,11,11,21,3.5,1.5,1,1,30.5,10.5,20
140729081721821, ,11,11,21,297,99,99,99,30,10,20
140729081722121, ,99,11,21,0,0,0,0,30,10,20
140729081722421, ,11,11,31,0,0,0,0,30,10,20
140729081722721, ,21,11,21,1.5,.5,.5,.5,30,10,20
140729081723021, ,11,11,12,297,99,99,99,198,99,99
140729081723321, ,21,11,21,0,0,0,0,30,10,20
140729081723621, ,10,11,11,2,.5,1,.5,30,10,20
140729081723921, ,11,10,11,0,0,0,0,30,10,20
140729081724221, ,99,10,10,0,0,0,0,30,10,20
140729081724521, ,11,10,21,.5,0,.5,0,30.5,10.5,20
140729081724821, ,10,11,99,0,0,0,0,30,10,20
140729081725121, ,99,11,21,0,0,0,0,30,10,20
140729081730121, ,21,22,31,4.5,1.5,1.5,1.5,143,122,21
140729081730421, ,21,21,31,4,2,1,1,143,122,21
140729081730721, ,21,11,31,0,0,0,0,143,122,21
140729081731021, ,99,11,21,0,0,0,0,30,10,20
140729081731321, ,10,11,31,1.5,0,1,.5,30,10,20
140729081731621, ,11,11,21,4,1.5,1,1.5,30,10,20
140729081731921, ,10,10,21,.5,.5,0,0,30,10,20
140729081732221, ,11,99,21,0,0,0,0,31.5,11,20.5
140729081732521, ,99,11,99,1,.5,0,.5,30,10,20
140729081732821, ,31,21,21,5.5,2,1,2.5,142.5,122,20.5
140729081733121, ,21,11,31,4,1.5,1,1.5,142.5,121.5,21
140729081733421, ,31,11,21,3,1,1,1,30,10,20
140729081733721, ,99,11,21,2,.5,.5,1,143,122,21
140729081734021, ,10,11,22,1,.5,0,.5,30,10,20
140729081734321, ,21,11,21,3,1,1,1,143,122,21
140729081734621, ,99,10,21,0,0,0,0,30,10,20
140729081734921, ,21,12,31,1,0,.5,.5,143,122,21
140729081735221, ,99,10,12,0,0,0,0,30,10,20
140729091330221, ,99,10,99,0,0,0,0,30,10,20
140729091330521, ,10,10,21,0,0,0,0,30,10,20
140729091330821, ,31,11,11,0,0,0,0,32.5,12,20.5
140729091331121, ,99,10,10,0,0,0,0,30,10,20
140729091331421, ,11,11,10,0,0,0,0,30,10,20
140729091331721, ,21,21,21,1,1,0,0,32,11,21
140729091332021, ,10,11,12,0,0,0,0,30,10,20
140729091332321, ,99,11,32,.5,.5,0,0,30,10,20
140729091332621, ,10,11,21,0,0,0,0,30,10,20
140729091332921, ,11,11,21,0,0,0,0,30,10,20
140729091333221, ,99,10,21,0,0,0,0,30,10,20
140729091333521, ,99,10,21,0,0,0,0,198,99,99
140729091340221, ,99,10,22,.5,.5,0,0,30,10,20
140729091340521, ,11,11,21,0,0,0,0,30,10,20
140729091340821, ,99,99,10,0,0,0,0,30,10,20
140729091341121, ,99,11,21,0,0,0,0,30,10,20
140729091341421, ,10,11,21,2.5,1,.5,1,30,10,20
140729091341721, ,11,10,10,0,0,0,0,30,10,20
140729091342021, ,10,11,21,0,0,0,0,30,10,20
140729091342321, ,99,11,32,0,0,0,0,143,122,21
140729091342621, ,31,11,21,.5,0,.5,0,30,10,20
140729091342921, ,10,11,10,297,99,99,99,30,10,20
140729091343221, ,99,10,11,0,0,0,0,30,10,20
140729091343521, ,11,11,31,1.5,.5,.5,.5,142,121,21
140729091350221, ,99,99,99,297,99,99,99,198,99,99
140729091350521, ,10,11,11,0,0,0,0,30,10,20
140729091350821, ,10,11,11,297,99,99,99,30,10,20
140729091351121, ,21,11,11,297,99,99,99,198,99,99
140729091351421, ,99,99,99,0,0,0,0,198,99,99
140729091351721, ,21,10,21,0,0,0,0,30,10,20
140729091352021, ,10,12,21,0,0,0,0,31,11,20
140729091352321, ,11,11,21,0,0,0,0,30,10,20
140729091352621, ,10,99,99,297,99,99,99,198,99,99
140729091352921, ,31,10,31,5,1.5,1.5,2,142,121.5,20.5
140729091353221, ,10,11,31,0,0,0,0,30.5,10.5,20
140729091353521, ,10,10,99,0,0,0,0,30,10,20
140729091360421, ,10,11,21,2.5,1,.5,1,30,10,20
140729091360721, ,99,99,99,0,0,0,0,198,99,99
140729091361021, ,99,99,99,0,0,0,0,30,10,20
140729091361321, ,99,99,99,297,99,99,99,198,99,99
140729091361621, ,99,10,10,0,0,0,0,30,10,20
140729091361921, ,99,99,99,297,99,99,99,198,99,99
140729091362221, ,99,99,99,297,99,99,99,198,99,99
140729091362521, ,99,99,99,297,99,99,99,30,10,20
140729091362821, ,99,11,99,297,99,99,99,198,99,99
140729091363121, ,99,10,22,0,0,0,0,30,10,20
140729091363421, ,99,10,10,0,0,0,0,30,10,20
140729091363721, ,99,10,21,0,0,0,0,30,10,20
140729091370321, ,99,10,21,297,99,99,99,30,10,20
140729091370621, ,21,10,21,0,0,0,0,30,10,20
140729091370921, ,99,99,99,297,99,99,99,198,99,99
140729091371221, ,99,99,10,0,0,0,0,30,10,20
140729091371521, ,99,99,99,297,99,99,99,198,99,99
140729091371821, ,10,10,99,297,99,99,99,198,99,99
140729091372121, ,99,99,99,297,99,99,99,198,99,99
140729091372421, ,99,99,99,297,99,99,99,198,99,99
140729091372721, ,10,11,31,0,0,0,0,30.5,10.5,20
140729091373021, ,99,99,10,0,0,0,0,30,10,20
140729091373321, ,99,10,10,0,0,0,0,198,99,99
140729091373621, ,10,99,99,0,0,0,0,30,10,20
140729091380121, ,21,21,21,.5,0,.5,0,30,10,20
140729091380421, ,99,99,99,297,99,99,99,30,10,20
140729091380721, ,99,99,99,297,99,99,99,198,99,99
140729091381021, ,99,10,99,0,0,0,0,30,10,20
140729091381321, ,99,99,99,297,99,99,99,30,10,20
140729091381621, ,99,99,99,297,99,99,99,198,99,99
140729091381921, ,11,10,99,297,99,99,99,198,99,99
140729091382221, ,11,11,21,297,99,99,99,198,99,99
140729091382521, ,10,11,21,0,0,0,0,30,10,20
140729091382821, ,11,11,21,1.5,.5,.5,.5,32,11,21
140729091383121, ,99,11,21,297,99,99,99,198,99,99
140729091383421, ,10,11,31,5,2,1.5,1.5,30.5,10.5,20
140729091383721, ,99,99,12,0,0,0,0,30,10,20
140729101360221, ,10,11,31,297,99,99,99,30,10,20
140729101360521, ,10,11,31,0,0,0,0,30,10,20
140729101360821, ,99,10,21,0,0,0,0,30,10,20
140729101361121, ,10,11,21,0,0,0,0,30,10,20
140729101361421, ,99,11,31,3,1.5,1,.5,143,122,21
140729101361721, ,10,11,31,4,1,1,2,143,122,21
140729101362021, ,10,10,11,297,99,99,99,198,99,99
140729101362321, ,10,10,21,0,0,0,0,30,10,20
140729101362621, ,10,11,31,297,99,99,99,30,10,20
140729101362921, ,99,10,10,297,99,99,99,198,99,99
140729101363221, ,99,11,21,297,99,99,99,30,10,20
140729101363521, ,99,11,21,.5,0,.5,0,198,99,99
140729101363821, ,99,11,31,0,0,0,0,30,10,20
140729101364121, ,99,10,99,.5,.5,0,0,30,10,20
140729101364421, ,11,10,21,297,99,99,99,30,10,20
140729101364721, ,11,11,21,0,0,0,0,30,10,20
140729101370221, ,11,21,22,3,1,1,1,31,11,20
140729101370521, ,21,21,21,.5,0,.5,0,30.5,10.5,20
140729101370821, ,11,11,31,3.5,1.5,1,1,143,122,21
140729101371121, ,11,11,21,3,1,.5,1.5,143,122,21
140729101371421, ,21,12,31,3,1,1,1,30.5,10.5,20
140729101371721, ,99,11,11,0,0,0,0,30.5,10.5,20
140729101372021, ,10,10,21,0,0,0,0,30,10,20
140729101372321, ,21,10,21,6,2,2,2,142.5,121.5,21
140729101372621, ,10,11,31,2,.5,1,.5,32,11,21
140729101372921, ,31,11,31,8,3,2,3,142,121,21
140729101373221, ,11,11,21,3,1,1,1,198,99,99
140729101373521, ,11,10,31,0,0,0,0,198,99,99
140729101373821, ,10,10,21,3,1,1,1,143,122,21
140729101374121, ,10,11,21,0,0,0,0,30,10,20
140729101374421, ,10,10,21,1.5,.5,.5,.5,142.5,121.5,21
140729101400321, ,99,99,32,297,99,99,99,198,99,99
140729101400621, ,10,10,21,2,1,1,0,32,11,21
140729101400921, ,11,11,21,0,0,0,0,30,10,20
140729101401221, ,21,10,21,297,99,99,99,31,11,20
140729101401521, ,99,11,31,1.5,.5,.5,.5,31,11,20
140729101401821, ,31,10,10,297,99,99,99,30,10,20
140729101402121, ,99,10,31,.5,0,0,.5,30,10,20
140729101402421, ,11,21,21,3,1,1,1,32,11,21
140729101402721, ,11,11,31,0,0,0,0,32,11,21
140729101403021, ,21,11,31,0,0,0,0,33,12,21
140729101403321, ,11,13,21,0,0,0,0,198,99,99
140729101403621, ,99,11,41,297,99,99,99,198,99,99
140729101403921, ,21,11,12,7,3,2,2,30,10,20
140729101404221, ,10,99,31,.5,.5,0,0,30,10,20
140729101404521, ,99,10,99,0,0,0,0,30,10,20
140729101420221, ,10,31,31,297,99,99,99,198,99,99
140729101420521, ,21,22,21,297,99,99,99,198,99,99
140729101420821, ,31,12,31,5,2,1.5,1.5,32,11,21
140729101421121, ,99,10,21,0,0,0,0,198,99,99
140729101421421, ,99,99,99,297,99,99,99,198,99,99
140729101421721, ,11,10,11,297,99,99,99,198,99,99
140729101422021, ,10,10,99,297,99,99,99,30,10,20
140729101422321, ,31,11,31,6,2,2,2,143,122,21
140729101422621, ,31,21,21,6,2.5,1.5,2,32,11,21
140729101422921, ,21,11,31,5,2,1.5,1.5,31,11,20
140729101423221, ,10,10,21,297,99,99,99,198,99,99
140729101423521, ,99,10,31,297,99,99,99,198,99,99
140729101423821, ,99,99,99,297,99,99,99,198,99,99
140729101424121, ,21,11,21,0,0,0,0,30,10,20
140729101424421, ,21,11,31,3,1,1,1,30,10,20
140729111180121, ,11,11,99,297,99,99,99,198,99,99
140729111180421, ,10,10,12,0,0,0,0,142,121,21
140729111180721, ,99,99,99,297,99,99,99,198,99,99
140729111181021, ,10,11,21,0,0,0,0,31,11,20
140729111181321, ,11,12,21,0,0,0,0,143,122,21
140729111181621, ,99,11,21,1,.5,0,.5,30.5,10.5,20
140729111181921, ,11,11,31,1.5,.5,.5,.5,30,10,20
140729111182221, ,11,11,21,1.5,.5,.5,.5,142.5,121.5,21
140729111182521, ,99,11,21,.5,0,.5,0,142.5,121.5,21
140729111182821, ,21,21,21,3,1.5,1,.5,30,10,20
140729111183121, ,99,11,21,0,0,0,0,31,10.5,20.5
140729111183421, ,11,99,21,4,2,1,1,30,10,20
140729111183721, ,99,11,21,1.5,.5,.5,.5,32,11,21
140729111184021, ,99,11,21,297,99,99,99,30,10,20
140729111184321, ,10,11,11,1,.5,.5,0,30,10,20
140729111184621, ,99,11,21,0,0,0,0,30,10,20
140729111184921, ,10,99,21,0,0,0,0,30,10,20
140729111190321, ,10,11,21,.5,.5,0,0,31,10.5,20.5
140729111190621, ,11,11,21,0,0,0,0,30,10,20
140729111190921, ,21,21,21,3,1.5,.5,1,30.5,10.5,20
140729111191221, ,11,11,11,0,0,0,0,142,121,21
140729111191521, ,99,10,99,0,0,0,0,198,99,99
140729111191821, ,10,11,21,4,2,1,1,31.5,11,20.5
140729111192121, ,99,99,99,297,99,99,99,198,99,99
140729111192421, ,10,21,31,297,99,99,99,198,99,99
140729111192721, ,99,99,99,0,0,0,0,30,10,20
140729111193021, ,21,99,11,0,0,0,0,31,10.5,20.5
140729111193321, ,31,31,31,2.5,1.5,.5,.5,31,11,20
140729111193621, ,21,31,31,5.5,2,1.5,2,142.5,121.5,21
140729111193921, ,11,21,99,297,99,99,99,198,99,99
140729111194221, ,11,11,10,0,0,0,0,198,99,99
140729111194521, ,99,10,10,0,0,0,0,30,10,20
140729121910321, ,99,10,11,0,0,0,0,30,10,20
140729121910621, ,99,99,99,297,99,99,99,198,99,99
140729121910921, ,99,10,99,0,0,0,0,30,10,20
140729121911221, ,99,99,99,297,99,99,99,198,99,99
140729121911521, ,11,21,21,6,2,2,2,32,11,21
140729121911821, ,11,11,21,0,0,0,0,30,10,20
140729121912121, ,99,99,99,297,99,99,99,198,99,99
140729131370121, ,21,11,21,297,99,99,99,30,10,20
140729131370421, ,11,11,22,297,99,99,99,198,99,99
140729131370721, ,10,11,31,.5,0,.5,0,30,10,20
140729131371021, ,10,11,21,297,99,99,99,198,99,99
140729131371321, ,99,11,21,297,99,99,99,30,10,20
140729131371621, ,10,11,31,0,0,0,0,143,122,21
140729131371921, ,99,10,99,0,0,0,0,30,10,20
140729131372221, ,10,10,31,0,0,0,0,30,10,20
140729131372521, ,99,10,99,297,99,99,99,198,99,99
140729131372821, ,11,21,21,1,0,.5,.5,30,10,20
140729131373121, ,99,10,99,297,99,99,99,198,99,99
140729131373421, ,10,11,99,297,99,99,99,198,99,99
140729131373721, ,99,99,99,297,99,99,99,198,99,99
140729131374021, ,10,10,31,0,0,0,0,30,10,20
140729131374321, ,11,11,99,0,0,0,0,30,10,20
140729131374621, ,99,11,99,297,99,99,99,198,99,99
140729131390121, ,10,11,22,1,.5,0,.5,30,10,20
140729131390421, ,31,21,31,297,99,99,99,143,122,21
140729131390721, ,99,99,99,297,99,99,99,198,99,99
140729131391021, ,21,11,31,297,99,99,99,198,99,99
140729131391321, ,11,11,31,3,1,1,1,143,122,21
140729131391621, ,21,11,31,297,99,99,99,198,99,99
140729131391921, ,21,11,31,6.5,3,1,2.5,30,10,20
140729131392221, ,11,10,22,297,99,99,99,30,10,20
140729131392521, ,99,99,99,297,99,99,99,30,10,20
140729131392821, ,99,99,99,297,99,99,99,198,99,99
140729131393121, ,21,10,21,1,.5,.5,0,32,11,21
140729131393421, ,21,11,31,4.5,1.5,1.5,1.5,143,122,21
140729131393721, ,21,21,11,.5,.5,0,0,30,10,20
140729131394021, ,11,10,12,0,0,0,0,30,10,20
140729131394321, ,21,11,21,0,0,0,0,30,10,20
140729131394621, ,10,11,21,0,0,0,0,30,10,20
140729131410121, ,10,11,21,0,0,0,0,30,10,20
140729131410421, ,11,11,22,0,0,0,0,142.5,122,20.5
140729131410721, ,11,10,22,0,0,0,0,142.5,122,20.5
140729131411021, ,99,10,99,0,0,0,0,30,10,20
140729131411321, ,21,22,31,1.5,.5,.5,.5,30,10,20
140729131411621, ,10,11,21,0,0,0,0,30,10,20
140729131411921, ,10,11,11,0,0,0,0,30,10,20
140729131412221, ,21,11,10,297,99,99,99,30,10,20
140729131412521, ,10,10,22,1.5,.5,.5,.5,30.5,10.5,20
140729131412821, ,99,11,11,.5,.5,0,0,143,122,21
140729131413121, ,21,12,11,2.5,1,1,.5,30.5,10.5,20
140729131413421, ,31,10,21,3.5,1.5,1,1,30.5,10.5,20
140729131413721, ,99,11,21,0,0,0,0,143,122,21
140729131414021, ,99,11,31,2,1,0,1,31.5,11,20.5
140729131414321, ,99,10,99,297,99,99,99,30,10,20
140729131414621, ,10,11,21,.5,0,0,.5,31.5,11,20.5
140729141110121, ,99,99,99,297,99,99,99,198,99,99
140729141110421, ,11,11,21,0,0,0,0,30,10,20
140729141110721, ,10,11,21,.5,.5,0,0,142,121,21
140729141111021, ,11,10,21,3.5,1,1.5,1,32,11,21
140729141111321, ,11,11,10,0,0,0,0,30,10,20
140729141111621, ,99,11,21,0,0,0,0,30,10,20
140729141111921, ,31,11,21,2.5,1,.5,1,30.5,10.5,20
140729141112221, ,99,99,99,297,99,99,99,198,99,99
140729141112521, ,10,11,31,6,2,1.5,2.5,142.5,121.5,21
140729141112821, ,99,11,21,0,0,0,0,30,10,20
140729151260321, ,21,11,22,0,0,0,0,198,99,99
140729151260621, ,11,10,11,0,0,0,0,30,10,20
140729151260921, ,11,12,21,0,0,0,0,31,11,20
140729151261221, ,10,11,31,6,3,1,2,142,121,21
140729151261521, ,99,99,99,297,99,99,99,30,10,20
140729151261821, ,10,11,21,0,0,0,0,30,10,20
140729151262121, ,99,10,99,0,0,0,0,30,10,20
140729151262421, ,21,11,21,.5,0,0,.5,143,122,21
140729151262721, ,99,10,99,0,0,0,0,30,10,20
140729151263021, ,11,11,21,1,.5,0,.5,30,10,20
140729151263321, ,99,99,99,297,99,99,99,30,10,20
140729151263621, ,99,10,10,0,0,0,0,31,10.5,20.5
140729151263921, ,99,11,21,0,0,0,0,30,10,20
140729151264221, ,21,11,31,5.5,2.5,1,2,198,99,99
140729151264521, ,21,21,21,3,1,1,1,142,121,21
140729151264821, ,31,10,21,.5,0,.5,0,30,10,20
140729161030221, ,31,10,21,1.5,.5,.5,.5,142,121,21
140729161030521, ,31,11,21,6,2.5,1.5,2,142,121,21
140729161030821, ,21,11,31,4.5,2,1,1.5,143,122,21
140729161031121, ,99,21,21,0,0,0,0,30,10,20
140729161031421, ,10,11,21,0,0,0,0,143,122,21
140729171710221, ,99,10,99,0,0,0,0,198,99,99
140729171710521, ,99,99,99,297,99,99,99,198,99,99
140729171710821, ,99,10,21,0,0,0,0,30,10,20
140729171711121, ,11,11,11,0,0,0,0,142,121,21
140729171711421, ,11,11,21,0,0,0,0,30,10,20
140729171711721, ,21,31,21,6.5,2.5,2,2,142,121,21
140729171712021, ,99,99,99,0,0,0,0,30,10,20
140729171712321, ,31,10,21,0,0,0,0,30,10,20
140729171712621, ,99,10,21,0,0,0,0,30,10,20
140729171712921, ,99,21,21,2.5,.5,1,1,30,10,20
140729171713221, ,10,11,11,0,0,0,0,30.5,10.5,20
140729171713521, ,10,99,99,0,0,0,0,30,10,20
140729171713821, ,99,10,21,0,0,0,0,198,99,99
140729181770221, ,21,41,31,1,.5,.5,0,143,122,21
140729181770521, ,10,11,31,.5,.5,0,0,32,11,21
140729181770821, ,10,11,21,6.5,2.5,1.5,2.5,143,122,21
140729181771121, ,21,11,21,5,1.5,2,1.5,142.5,121.5,21
140729181771421, ,11,11,99,297,99,99,99,30,10,20
140729181771721, ,11,11,99,0,0,0,0,30,10,20
140729181772021, ,11,12,21,.5,0,.5,0,30,10,20
140729181772321, ,10,10,21,2,.5,1,.5,30,10,20
140729181772621, ,11,11,21,2.5,1,1,.5,30,10,20
140729181772921, ,10,10,99,297,99,99,99,31.5,11,20.5
140729181773221, ,10,10,21,297,99,99,99,198,99,99
140729181773521, ,99,21,21,.5,0,.5,0,30,10,20
140729181773821, ,10,11,21,0,0,0,0,30,10,20
140729181774121, ,11,11,11,297,99,99,99,198,99,99
140729181774421, ,21,11,31,1,0,.5,.5,142,121,21
140729181774721, ,11,11,10,0,0,0,0,30,10,20
140729181775021, ,99,99,10,0,0,0,0,198,99,99
140729181775321, ,99,99,99,297,99,99,99,198,99,99
140729181780321, ,21,11,21,0,0,0,0,142,121,21
140729181780621, ,21,11,21,5,2,1,2,142,121,21
140729181780921, ,10,21,31,2,1,.5,.5,34,13,21
140729181781221, ,99,11,31,3,1,1,1,142.5,121.5,21
140729181781521, ,10,11,10,0,0,0,0,30,10,20
140729181781821, ,99,10,21,2.5,1.5,.5,.5,142,121.5,20.5
140729181782121, ,99,99,99,297,99,99,99,30,10,20
140729181782421, ,10,11,11,297,99,99,99,30,10,20
140729181782721, ,21,11,31,1,.5,.5,0,143,122,21
140729181783021, ,21,12,21,199,99,99,1,142,121,21
140729181783321, ,99,10,99,0,0,0,0,30.5,10.5,20
140729181783621, ,11,10,12,0,0,0,0,30,10,20
140729181783921, ,10,10,21,0,0,0,0,30,10,20
140729181784221, ,11,10,99,297,99,99,99,30,10,20
140729181784521, ,99,99,10,0,0,0,0,30,10,20
140729181784821, ,99,99,99,0,0,0,0,198,99,99
140729191560121, ,10,11,31,4.5,1.5,1,2,142,121,21
140729191560421, ,11,21,21,4,1,2,1,31.5,11,20.5
140729191560721, ,10,11,21,3,1,1,1,34,13,21
140729191561021, ,99,11,21,297,99,99,99,198,99,99
140729191561321, ,10,11,21,1,0,1,0,32,11,21
140729191561621, ,21,11,21,5.5,2.5,1,2,31.5,11,20.5
140729191561921, ,10,11,21,4,1.5,1,1.5,142,121,21
140729191562221, ,10,11,21,1,0,0,1,143,122,21
310101011010321, ,31,21,31,6.5,2.5,2,2,142,121,21
310101011010621, ,31,11,21,4.5,1.5,1,2,142.5,121.5,21
310101011010921, ,31,10,31,3.5,1.5,1,1,142.5,121.5,21
310101011011221, ,21,31,21,5,2,1.5,1.5,143,122,21
310101011011521, ,31,21,21,6,2,2,2,143,122,21
310101011011821, ,21,31,31,3,1,1,1,142,121,21
310101011012121, ,21,21,31,7.5,3,2,2.5,34.5,13,21.5
310101011012421, ,10,11,31,3,1.5,1,.5,30.5,10.5,20
310101011012721, ,21,12,31,6.5,2.5,1.5,2.5,30.5,10.5,20
310101011013021, ,11,31,31,6,2.5,1.5,2,142.5,121.5,21
310101011013321, ,21,11,31,4.5,2,1,1.5,142,121,21
310101011013621, ,10,22,31,3,1,1,1,34,13,21
310101011013921, ,11,99,32,297,99,99,99,30,10,20
310101011020221, ,21,22,31,4.5,2,1,1.5,31.5,11,20.5
310101011020521, ,21,11,31,5,2,1,2,143,122,21
310101011020821, ,31,41,41,5,2,1,2,143,122,21
310101011021121, ,10,22,31,3,1,1,1,34,13,21
310101011021421, ,31,21,21,7,3,2,2,143,122,21
310101011021721, ,11,10,31,7,3,2,2,31.5,11,20.5
310101011022021, ,10,10,31,3,1,1,1,143,122,21
310101011022321, ,21,31,31,4,1.5,1,1.5,32,11,21
310101011022621, ,10,11,32,297,99,99,99,143,122,21
310101011022921, ,31,11,41,3.5,1.5,1,1,30,10,20
310101011023221, ,21,11,31,3,1,1,1,143,122,21
310101011023521, ,21,31,31,5,2,1.5,1.5,142,121,21
310101011023821, ,31,21,31,5,2,1,2,142,121,21
310101011024121, ,31,31,31,1.5,.5,.5,.5,31.5,11,20.5
310101011050221, ,21,11,21,.5,.5,0,0,30,10,20
310101011050521, ,21,11,21,4.5,1.5,1.5,1.5,30,10,20
310101011050821, ,21,21,31,5,2,2,1,142,121,21
310101011051121, ,10,21,21,0,0,0,0,32,11,21
310101011051421, ,21,11,31,4,1.5,1,1.5,143,122,21
310101011051721, ,21,31,31,3,1,1,1,30.5,10.5,20
310101011052021, ,21,11,21,0,0,0,0,30.5,10.5,20
310101011052321, ,11,11,21,5,2,1.5,1.5,142,121,21
310101011052621, ,10,11,21,0,0,0,0,30,10,20
310101011052921, ,31,11,21,1.5,.5,.5,.5,32,11,21
310101011053221, ,21,21,31,3.5,1,1,1.5,30,10,20
310101011053521, ,11,11,99,0,0,0,0,198,99,99
310101011060221, ,99,11,31,0,0,0,0,30,10,20
310101011061121, ,11,11,31,2.5,1.5,.5,.5,33,12,21
310101011061421, ,11,11,21,0,0,0,0,30,10,20
310101011061721, ,99,11,21,5,2,1.5,1.5,30,10,20
310101011062021, ,11,10,21,0,0,0,0,30,10,20
310101011062321, ,99,10,10,0,0,0,0,30,10,20
310101011062621, ,21,21,22,3,1.5,.5,1,142,121,21
310101011062921, ,10,10,21,0,0,0,0,30,10,20
310101011063221, ,10,11,31,2,1,.5,.5,143,122,21
310101011063521, ,21,11,31,.5,0,.5,0,142,121,21
310101021010321, ,11,11,21,3,1,1,1,142,121,21
310101021010621, ,10,11,21,0,0,0,0,142,121,21
310101021010921, ,10,11,22,297,99,99,99,198,99,99
310101021011221, ,31,11,31,5,2,1,2,31,11,20
310101021011521, ,10,11,31,3,1,1,1,30.5,10.5,20
310101021011821, ,21,22,21,4.5,2,1,1.5,30,10,20
310101021012121, ,10,11,99,297,99,99,99,30,10,20
310101021012421, ,21,21,31,3.5,1.5,1,1,34.5,13,21.5
310101021012721, ,10,11,21,0,0,0,0,30,10,20
310101021013021, ,10,31,31,6,2.5,1.5,2,34,13,21
310101021013321, ,21,31,22,1,.5,0,.5,142.5,121.5,21
310101021013621, ,21,11,21,.5,0,.5,0,30,10,20
310101021040321, ,10,11,21,4,2,1,1,143,122,21
310101021040621, ,21,12,31,3,1,1,1,31,10.5,20.5
310101021040921, ,31,22,31,6,2,2,2,142.5,121.5,21
310101021041221, ,11,12,31,3.5,2,.5,1,142.5,121.5,21
310101021041521, ,31,21,31,3.5,1,1,1.5,142.5,121.5,21
310101021041821, ,11,11,21,3,1,1,1,31,11,20
310101021042121, ,10,21,31,6,2.5,1.5,2,142,121,21
310101021042421, ,21,11,31,5.5,2,1.5,2,143,122,21
310101021042721, ,10,11,21,2.5,1,.5,1,31,11,20
310101021043021, ,99,99,99,297,99,99,99,198,99,99
310101021043321, ,10,12,31,0,0,0,0,30,10,20
310101021043621, ,10,31,31,3.5,1.5,1,1,142.5,121.5,21
310101021043921, ,31,10,31,5.5,2,1.5,2,143,122,21
310101021050321, ,10,11,21,3,1,1,1,142.5,122,20.5
310101021050621, ,10,11,31,1,.5,0,.5,31,10.5,20.5
310101021050921, ,10,10,31,297,99,99,99,198,99,99
310101021051221, ,11,11,31,4,2,.5,1.5,142.5,121.5,21
310101021051521, ,99,99,99,297,99,99,99,198,99,99
310101021051821, ,31,31,31,4.5,2,1,1.5,142,121,21
310101021052121, ,10,12,21,2.5,1,.5,1,198,99,99
310101021052421, ,11,22,31,.5,0,.5,0,30,10,20
310101021052721, ,11,10,31,4,1.5,1,1.5,142,121.5,20.5
310101021053021, ,21,21,31,4,1.5,1,1.5,33,12,21
310101021053321, ,31,21,31,3,1,.5,1.5,142.5,121.5,21
310101021053621, ,21,21,21,.5,0,.5,0,142,121,21
310101021053921, ,21,10,21,3,1.5,.5,1,143,122,21
310101021060121, ,31,31,31,1.5,.5,.5,.5,34,13,21
310101021060421, ,10,11,31,2,1,0,1,31,11,20
310101021060721, ,11,10,11,4.5,1.5,1.5,1.5,30,10,20
310101021061021, ,31,12,21,2,0,1,1,30,10,20
310101021061321, ,11,31,31,4,1.5,1,1.5,143,122,21
310101021061621, ,21,21,31,4.5,1.5,1.5,1.5,34,13,21
310101021061921, ,10,11,31,2,1,.5,.5,31.5,11,20.5
310101021062221, ,10,11,31,4.5,1.5,1.5,1.5,30,10,20
310101021062521, ,31,31,31,4,1.5,1,1.5,34,13,21
310101021062821, ,31,21,21,3,1,1,1,142.5,121.5,21
310101021063121, ,11,11,31,.5,0,.5,0,30,10,20
310101021063421, ,31,11,31,6.5,3,1,2.5,31,10.5,20.5
310101021063721, ,21,31,41,6.5,2.5,2,2,34.5,13,21.5
310101021064021, ,99,11,41,1.5,1,.5,0,142,121,21
310101021080221, ,31,12,31,4,1.5,1,1.5,142,121,21
310101021080521, ,31,11,21,0,0,0,0,31.5,11,20.5
310101021080821, ,21,12,21,5,1,2,2,142,121,21
